Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1985-06-21 00:00:00-04:00,0.05537276342511177,0.05666040987991544,0.05537276342511177,0.05537276342511177,166140800,0.0,0.0
1985-06-24 00:00:00-04:00,0.059235699474811554,0.06009413222393286,0.059235699474811554,0.059235699474811554,205766400,0.0,0.0
1985-06-25 00:00:00-04:00,0.060094140470027924,0.06138178690488871,0.060094140470027924,0.060094140470027924,293910400,0.0,0.0
1985-06-26 00:00:00-04:00,0.062240250408649445,0.062240250408649445,0.062240250408649445,0.062240250408649445,132204800,0.0,0.0
1985-06-27 00:00:00-04:00,0.06309864670038223,0.06352786595895706,0.06309864670038223,0.06309864670038223,192460800,0.0,0.0
1985-06-28 00:00:00-04:00,0.06309865782529232,0.06352787715954271,0.06181101128458977,0.06181101128458977,135744000,0.0,0.0
1985-07-01 00:00:00-04:00,0.062240250408649445,0.06266946991889591,0.062240250408649445,0.062240250408649445,103443200,0.0,0.0
1985-07-02 00:00:00-04:00,0.062240211231224606,0.06266943047129678,0.059235699474811554,0.059235699474811554,77728000,0.0,0.0
1985-07-03 00:00:00-04:00,0.060094140470027924,0.060094140470027924,0.060094140470027924,0.060094140470027924,68499200,0.0,0.0
1985-07-05 00:00:00-04:00,0.060523346066474915,0.06095256530891216,0.060523346066474915,0.060523346066474915,36579200,0.0,0.0
1985-07-08 00:00:00-04:00,0.060523346066474915,0.06095256530891216,0.060523346066474915,0.060523346066474915,92220800,0.0,0.0
1985-07-09 00:00:00-04:00,0.060523346066474915,0.06095256530891216,0.060523346066474915,0.060523346066474915,147907200,0.0,0.0
1985-07-10 00:00:00-04:00,0.06181101128458977,0.06181101128458977,0.06181101128458977,0.06181101128458977,106041600,0.0,0.0
1985-07-11 00:00:00-04:00,0.06181101128458977,0.06224022488781585,0.06181101128458977,0.06181101128458977,64892800,0.0,0.0
1985-07-12 00:00:00-04:00,0.06181099510773776,0.06181099510773776,0.06138177588582039,0.06138177588582039,47040000,0.0,0.0
1985-07-15 00:00:00-04:00,0.061381791338904604,0.06266944359780494,0.060952577739953995,0.060952577739953995,77683200,0.0,0.0
1985-07-16 00:00:00-04:00,0.06095257333694306,0.06138178690488871,0.060094140470027924,0.060094140470027924,143360000,0.0,0.0
1985-07-17 00:00:00-04:00,0.060523346066474915,0.06138177882032632,0.060523346066474915,0.060523346066474915,118182400,0.0,0.0
1985-07-18 00:00:00-04:00,0.06052334573298199,0.06052334573298199,0.059235699474811554,0.059235699474811554,179065600,0.0,0.0
1985-07-19 00:00:00-04:00,0.05966494604945183,0.05966494604945183,0.05966494604945183,0.05966494604945183,114912000,0.0,0.0
1985-07-22 00:00:00-04:00,0.05966493371415799,0.05966493371415799,0.05794806778430939,0.05794806778430939,192304000,0.0,0.0
1985-07-23 00:00:00-04:00,0.05794807363556428,0.05880650668716809,0.05666042119264603,0.05666042119264603,168694400,0.0,0.0
1985-07-24 00:00:00-04:00,0.05666040556163543,0.0575188383764218,0.05580197274684906,0.05580197274684906,168716800,0.0,0.0
1985-07-25 00:00:00-04:00,0.05708964169025421,0.05751885535886096,0.05708964169025421,0.05708964169025421,315078400,0.0,0.0
1985-07-26 00:00:00-04:00,0.05708964169025421,0.05751885535886096,0.05708964169025421,0.05708964169025421,130524800,0.0,0.0
1985-07-29 00:00:00-04:00,0.05708964343018054,0.05708964343018054,0.05494355782866478,0.05494355782866478,77750400,0.0,0.0
1985-07-30 00:00:00-04:00,0.05580197274684906,0.05623119201975399,0.05580197274684906,0.05580197274684906,89465600,0.0,0.0
1985-07-31 00:00:00-04:00,0.05580197631958572,0.05623119561997153,0.054514329880476,0.054514329880476,80505600,0.0,0.0
1985-08-01 00:00:00-04:00,0.054514329880476,0.055372762750223764,0.054514329880476,0.054514329880476,51564800,0.0,0.0
1985-08-02 00:00:00-04:00,0.054514336183460854,0.054514336183460854,0.05408511683344841,0.05408511683344841,97417600,0.0,0.0
1985-08-05 00:00:00-04:00,0.05408512326140879,0.05451434266243351,0.052796702831983566,0.052796702831983566,92332800,0.0,0.0
1985-08-06 00:00:00-04:00,0.05279669970423803,0.054085120057335546,0.05236748605966568,0.05236748605966568,63078400,0.0,0.0
1985-08-07 00:00:00-04:00,0.0523674805524833,0.05494354729941281,0.051079828292131424,0.051079828292131424,151737600,0.0,0.0
1985-08-08 00:00:00-04:00,0.051938246935606,0.05236746614800133,0.051938246935606,0.051938246935606,147772800,0.0,0.0
1985-08-09 00:00:00-04:00,0.05236748605966568,0.05236748605966568,0.05236748605966568,0.05236748605966568,60950400,0.0,0.0
1985-08-12 00:00:00-04:00,0.05236748931383365,0.05236748931383365,0.051509056240320206,0.051509056240320206,54992000,0.0,0.0
1985-08-13 00:00:00-04:00,0.05236748605966568,0.05322591907983523,0.05236748605966568,0.05236748605966568,42380800,0.0,0.0
1985-08-14 00:00:00-04:00,0.05236746825802755,0.05236746825802755,0.050221383571624756,0.050221383571624756,289900800,0.0,0.0
1985-08-15 00:00:00-04:00,0.05022139154196251,0.05065061083977107,0.049792177975177765,0.049792177975177765,105190400,0.0,0.0
1985-08-16 00:00:00-04:00,0.050221383571624756,0.05107981629998129,0.050221383571624756,0.050221383571624756,83753600,0.0,0.0
1985-08-19 00:00:00-04:00,0.051509056240320206,0.05236748931383365,0.051509056240320206,0.051509056240320206,47868800,0.0,0.0
1985-08-20 00:00:00-04:00,0.05236748605966568,0.05236748605966568,0.05236748605966568,0.05236748605966568,66953600,0.0,0.0
1985-08-21 00:00:00-04:00,0.05236748605966568,0.05236748605966568,0.05236748605966568,0.05236748605966568,77011200,0.0,0.0
1985-08-22 00:00:00-04:00,0.0523674805524833,0.0523674805524833,0.051079828292131424,0.051079828292131424,123312000,0.0,0.0
1985-08-23 00:00:00-04:00,0.051079832606077825,0.05150905197278625,0.050650618970394135,0.050650618970394135,44016000,0.0,0.0
1985-08-26 00:00:00-04:00,0.051938246935606,0.051938246935606,0.051938246935606,0.051938246935606,35660800,0.0,0.0
1985-08-27 00:00:00-04:00,0.05236748605966568,0.05236748605966568,0.05236748605966568,0.05236748605966568,42918400,0.0,0.0
1985-08-28 00:00:00-04:00,0.05236748605966568,0.05279669970423803,0.05236748605966568,0.05236748605966568,40947200,0.0,0.0
1985-08-29 00:00:00-04:00,0.0523674805524833,0.0523674805524833,0.051079828292131424,0.051079828292131424,56112000,0.0,0.0
1985-08-30 00:00:00-04:00,0.051509056240320206,0.051509056240320206,0.051509056240320206,0.051509056240320206,42873600,0.0,0.0
1985-09-03 00:00:00-04:00,0.05150905197278625,0.05150905197278625,0.050650618970394135,0.050650618970394135,37452800,0.0,0.0
1985-09-04 00:00:00-04:00,0.051079828292131424,0.05193826122202459,0.051079828292131424,0.051079828292131424,47555200,0.0,0.0
1985-09-05 00:00:00-04:00,0.051079828292131424,0.051509047622590134,0.051079828292131424,0.051079828292131424,32816000,0.0,0.0
1985-09-06 00:00:00-04:00,0.051509056240320206,0.051509056240320206,0.051509056240320206,0.051509056240320206,92803200,0.0,0.0
1985-09-09 00:00:00-04:00,0.05236748605966568,0.05279669970423803,0.05236748605966568,0.05236748605966568,132316800,0.0,0.0
1985-09-10 00:00:00-04:00,0.052796702831983566,0.053655135903007814,0.052796702831983566,0.052796702831983566,121766400,0.0,0.0
1985-09-11 00:00:00-04:00,0.05322590097784996,0.053655114476447954,0.05322590097784996,0.05322590097784996,87091200,0.0,0.0
1985-09-12 00:00:00-04:00,0.05537276342511177,0.05537276342511177,0.05537276342511177,0.05537276342511177,111171200,0.0,0.0
1985-09-13 00:00:00-04:00,0.055372769152461226,0.055372769152461226,0.05408511683344841,0.05408511683344841,70537600,0.0,0.0
1985-09-16 00:00:00-04:00,0.054085120057335546,0.054085120057335546,0.05236748605966568,0.05236748605966568,36982400,0.0,0.0
1985-09-17 00:00:00-04:00,0.05236748605966568,0.05236748605966568,0.05236748605966568,0.05236748605966568,183747200,0.0,0.0
1985-09-18 00:00:00-04:00,0.05580197274684906,0.05580197274684906,0.05580197274684906,0.05580197274684906,120086400,0.0,0.0
1985-09-19 00:00:00-04:00,0.05837726220488548,0.05837726220488548,0.05837726220488548,0.05837726220488548,186323200,0.0,0.0
1985-09-20 00:00:00-04:00,0.058377291577131736,0.0588065109999243,0.0575188584625721,0.0575188584625721,135228800,0.0,0.0
1985-09-23 00:00:00-04:00,0.05794806778430939,0.058806500749233694,0.05794806778430939,0.05794806778430939,118585600,0.0,0.0
1985-09-24 00:00:00-04:00,0.05794807363556428,0.05923572034745746,0.05666042119264603,0.05666042119264603,88099200,0.0,0.0
1985-09-25 00:00:00-04:00,0.05666040918933349,0.05666040918933349,0.054514329880476,0.054514329880476,104496000,0.0,0.0
1985-09-26 00:00:00-04:00,0.054514329880476,0.054943543449837956,0.054514329880476,0.054514329880476,53491200,0.0,0.0
1985-09-30 00:00:00-04:00,0.054514336183460854,0.05494354980244879,0.05408511683344841,0.05408511683344841,36646400,0.0,0.0
1985-10-01 00:00:00-04:00,0.05408511683344841,0.054514336183460854,0.05408511683344841,0.05408511683344841,88345600,0.0,0.0
1985-10-02 00:00:00-04:00,0.05408510496309362,0.05451432421890296,0.05365511775016785,0.05365511775016785,21504000,0.0,0.0
1985-10-03 00:00:00-04:00,0.053655114476447954,0.053655114476447954,0.05322590097784996,0.05322590097784996,48921600,0.0,0.0
1985-10-04 00:00:00-04:00,0.05322592238734709,0.05322592238734709,0.051509056240320206,0.051509056240320206,69529600,0.0,0.0
1985-10-07 00:00:00-04:00,0.051509056240320206,0.05236748931383365,0.051509056240320206,0.051509056240320206,91929600,0.0,0.0
1985-10-08 00:00:00-04:00,0.051938246935606,0.051938246935606,0.051938246935606,0.051938246935606,86979200,0.0,0.0
1985-10-09 00:00:00-04:00,0.05193826991156432,0.05236748931383365,0.051509056240320206,0.051509056240320206,82812800,0.0,0.0
1985-10-10 00:00:00-04:00,0.054514329880476,0.054943543449837956,0.054514329880476,0.054514329880476,261744000,0.0,0.0
1985-10-11 00:00:00-04:00,0.05494355782866478,0.05580199092306601,0.05494355782866478,0.05494355782866478,118294400,0.0,0.0
1985-10-14 00:00:00-04:00,0.05708964169025421,0.05708964169025421,0.05708964169025421,0.05708964169025421,155187200,0.0,0.0
1985-10-15 00:00:00-04:00,0.05837726220488548,0.05880648141171841,0.05837726220488548,0.05837726220488548,293888000,0.0,0.0
1985-10-16 00:00:00-04:00,0.06181101128458977,0.06224022488781585,0.06181101128458977,0.06181101128458977,288444800,0.0,0.0
1985-10-17 00:00:00-04:00,0.06266941130161285,0.06567392213898866,0.06266941130161285,0.06266941130161285,348185600,0.0,0.0
1985-10-18 00:00:00-04:00,0.06266944359780494,0.06309865719675554,0.060952577739953995,0.060952577739953995,230428800,0.0,0.0
1985-10-21 00:00:00-04:00,0.060952564973054166,0.060952564973054166,0.059235699474811554,0.059235699474811554,118876800,0.0,0.0
1985-10-22 00:00:00-04:00,0.06181101128458977,0.06266944422206625,0.06181101128458977,0.06181101128458977,424547200,0.0,0.0
1985-10-23 00:00:00-04:00,0.06181101128458977,0.06352787715954271,0.06181101128458977,0.06181101128458977,148377600,0.0,0.0
1985-10-24 00:00:00-04:00,0.06309864670038223,0.06481551227263493,0.06309864670038223,0.06309864670038223,272630400,0.0,0.0
1985-10-25 00:00:00-04:00,0.06309865782529232,0.06309865782529232,0.06181101128458977,0.06181101128458977,63280000,0.0,0.0
1985-10-28 00:00:00-05:00,0.06181101128458977,0.06224022488781585,0.06181101128458977,0.06181101128458977,59472000,0.0,0.0
1985-10-29 00:00:00-05:00,0.06181099510773776,0.06181099510773776,0.06138177588582039,0.06138177588582039,130883200,0.0,0.0
1985-10-30 00:00:00-05:00,0.06524472683668137,0.06524472683668137,0.06524472683668137,0.06524472683668137,226576000,0.0,0.0
1985-10-31 00:00:00-05:00,0.06524473990557392,0.06610394075910275,0.0639570876955986,0.0639570876955986,155075200,0.0,0.0
1985-11-01 00:00:00-05:00,0.0639570876955986,0.06524473990557392,0.0639570876955986,0.0639570876955986,92556800,0.0,0.0
1985-11-04 00:00:00-05:00,0.06438630074262619,0.06567394709625246,0.06438630074262619,0.06438630074262619,155724800,0.0,0.0
1985-11-05 00:00:00-05:00,0.06438630700926505,0.06567395348821635,0.0639570876955986,0.0639570876955986,107542400,0.0,0.0
1985-11-06 00:00:00-05:00,0.06610394269227982,0.06653316201849857,0.06610394269227982,0.06610394269227982,200457600,0.0,0.0
1985-11-07 00:00:00-05:00,0.06739157438278198,0.06825000704233895,0.06739157438278198,0.06739157438278198,317139200,0.0,0.0
1985-11-08 00:00:00-05:00,0.07039614021778107,0.07125457354061243,0.07039614021778107,0.07039614021778107,294112000,0.0,0.0
1985-11-11 00:00:00-05:00,0.07039612448941754,0.07125455762045216,0.06867925822734833,0.06867925822734833,178774400,0.0,0.0
1985-11-12 00:00:00-05:00,0.06867922139725113,0.06953765406794041,0.06825000792741776,0.06825000792741776,173644800,0.0,0.0
1985-11-13 00:00:00-05:00,0.06825002142010163,0.06825002142010163,0.0665331557393074,0.0665331557393074,101561600,0.0,0.0
1985-11-14 00:00:00-05:00,0.06867925822734833,0.06910847765837842,0.06867925822734833,0.06867925822734833,139507200,0.0,0.0
1985-11-15 00:00:00-05:00,0.06867922139725113,0.06953765406794041,0.06825000792741776,0.06825000792741776,81580800,0.0,0.0
1985-11-18 00:00:00-05:00,0.06825000792741776,0.06867922139725113,0.06825000792741776,0.06825000792741776,64556800,0.0,0.0
1985-11-19 00:00:00-05:00,0.0682500278613252,0.06867924145651975,0.06610394269227982,0.06610394269227982,94326400,0.0,0.0
1985-11-20 00:00:00-05:00,0.06610392751810737,0.06653314674579876,0.06524472683668137,0.06524472683668137,99075200,0.0,0.0
1985-11-21 00:00:00-05:00,0.06524472683668137,0.06610392751810737,0.06524472683668137,0.06524472683668137,102950400,0.0,0.0
1985-11-22 00:00:00-05:00,0.06524472683668137,0.06610392751810737,0.06481550760898999,0.06524472683668137,128755200,0.0,0.0
1985-11-25 00:00:00-05:00,0.0652447263899791,0.06610392706552252,0.0652447263899791,0.06567393988370895,97193600,0.0,0.0
1985-11-26 00:00:00-05:00,0.0656739492107167,0.06696236929399413,0.06524473565602998,0.0665331557393074,164460800,0.0,0.0
1985-11-27 00:00:00-05:00,0.0665331782652746,0.06910847765837842,0.0661039588342445,0.06867925822734833,191721600,0.0,0.0
1985-11-29 00:00:00-05:00,0.0686792592873021,0.06910847872495651,0.06825004558067338,0.06910847872495651,99030400,0.0,0.0
1985-12-02 00:00:00-05:00,0.06910847806942669,0.0695376917719841,0.06867925863584365,0.0695376917719841,100195200,0.0,0.0
1985-12-03 00:00:00-05:00,0.06953769243158525,0.06996691186923966,0.0686792592873021,0.06910847872495651,155075200,0.0,0.0
1985-12-04 00:00:00-05:00,0.06910849309904746,0.07082535974471019,0.06910849309904746,0.07039614021778107,165110400,0.0,0.0
1985-12-05 00:00:00-05:00,0.07039612557586838,0.07125455872015153,0.0686792592873021,0.06910847872495651,125148800,0.0,0.0
1985-12-06 00:00:00-05:00,0.06910845446081054,0.06910845446081054,0.06739158877503997,0.06782080233097076,65452800,0.0,0.0
1985-12-09 00:00:00-05:00,0.06782080213439123,0.06867923497478835,0.06610393645359702,0.0665331557393074,139865600,0.0,0.0
1985-12-10 00:00:00-05:00,0.06653315523490225,0.06739158806879135,0.06610393595244587,0.06696236878633499,200905600,0.0,0.0
1985-12-11 00:00:00-05:00,0.06696236948808548,0.06910845446081054,0.06696236948808548,0.06782080233097076,237619200,0.0,0.0
1985-12-12 00:00:00-05:00,0.06825004452734382,0.06953769135838293,0.06825004452734382,0.06867925822734833,125260800,0.0,0.0
1985-12-13 00:00:00-05:00,0.06867925822734833,0.06953769135838293,0.06782082509631372,0.06867925822734833,251148800,0.0,0.0
1985-12-16 00:00:00-05:00,0.06867923188481703,0.07297139589369234,0.06867923188481703,0.07168374955654144,288915200,0.0,0.0
1985-12-17 00:00:00-05:00,0.07168374126379216,0.07211295474951433,0.069966875858858,0.07082530856132507,109065600,0.0,0.0
1985-12-18 00:00:00-05:00,0.07340062684336286,0.07855199856433466,0.07340062684336286,0.07640514522790909,559798400,0.0,0.0
1985-12-19 00:00:00-05:00,0.07640517523232111,0.07812280987503255,0.07597595569553453,0.07726360857486725,270121600,0.0,0.0
1985-12-20 00:00:00-05:00,0.07726354767106432,0.0781227482939557,0.07640511500518675,0.07683432847261429,206035200,0.0,0.0
1985-12-23 00:00:00-05:00,0.07683432667492854,0.07726354586333617,0.07425902873754983,0.07511746138334274,143225600,0.0,0.0
1985-12-24 00:00:00-05:00,0.07511747678285284,0.07554669605925286,0.07425904396107633,0.07468826323747635,64601600,0.0,0.0
1985-12-26 00:00:00-05:00,0.07468826323747635,0.07554669605925286,0.07425904396107633,0.07468826323747635,45852800,0.0,0.0
1985-12-27 00:00:00-05:00,0.0746882496734316,0.07769276113849186,0.0746882496734316,0.07683432847261429,122886400,0.0,0.0
1985-12-30 00:00:00-05:00,0.07683435886511583,0.07769279187055407,0.07597592585967759,0.07640514522790909,107676800,0.0,0.0
1985-12-31 00:00:00-05:00,0.07640516728830805,0.07683438104944132,0.0755467340350151,0.0755467340350151,87248000,0.0,0.0
1986-01-02 00:00:00-05:00,0.07554671222247085,0.07640514522790909,0.07468827921703261,0.07640514522790909,117420800,0.0,0.0
1986-01-03 00:00:00-05:00,0.07640511500518675,0.07683432847261429,0.07597589580673672,0.07683432847261429,242166400,0.0,0.0
1986-01-06 00:00:00-05:00,0.07683435886511583,0.07683435886511583,0.07511749285423934,0.07640514522790909,185046400,0.0,0.0
1986-01-07 00:00:00-05:00,0.07640512464037083,0.0789811909198761,0.07597590538779345,0.0789811909198761,470534400,0.0,0.0
1986-01-08 00:00:00-05:00,0.07898122885345099,0.08069809522630086,0.07812279566702604,0.0785520151257515,607600000,0.0,0.0
1986-01-09 00:00:00-05:00,0.07855197591385892,0.07898118942730187,0.07511747119410363,0.07769276946783066,447238400,0.0,0.0
1986-01-10 00:00:00-05:00,0.07769277016979315,0.07941040938924947,0.07769277016979315,0.07812275737524033,153238400,0.0,0.0
1986-01-13 00:00:00-05:00,0.07812275814574456,0.07941041017245347,0.07726355741450236,0.0789811909198761,215420800,0.0,0.0
1986-01-14 00:00:00-05:00,0.0789811916820959,0.08155649002934381,0.07726355816014589,0.07983962446451187,272697600,0.0,0.0
1986-01-15 00:00:00-05:00,0.0798396416685574,0.08241494057073716,0.07941042805037303,0.0819857269525528,423472000,0.0,0.0
1986-01-16 00:00:00-05:00,0.08198573478152836,0.08499024758879921,0.08198573478152836,0.08413181453943253,534777600,0.0,0.0
1986-01-17 00:00:00-05:00,0.08413182873984126,0.08499026193410082,0.08198574861970541,0.08241496235132217,345385600,0.0,0.0
